congress,year,name,party,state,district,margin,allAverage,partisanAverage,billAverage,procedureAverage,resolutionAverage
2016,114, SCOTT; Austin,200,GA,8,35.2858387,0.773388773,0.733502538,0.983471074,0.571428571,0.959016393
2006,109, SCOTT; David,100,GA,13,38.4766347,0.739772727,0.608786611,0.829787234,0.753846154,0.635294118
2008,110, SCOTT; David,100,GA,13,38.08992117,0.728927849,0.588988476,0.827225131,0.756097561,0.604494382
2010,111, SCOTT; David,100,GA,13,38.86026774,0.708185053,0.564,0.795321637,0.719745223,0.622988506
2012,112, SCOTT; David,100,GA,13,43.4889784,0.741330834,0.620567376,0.824701195,0.766806723,0.644117647
2018,115, SCOTT; David,100,GA,13,52.36875975,0.757255937,0.643031785,0.853535354,0.777448071,0.641255605
2004,108, SCOTT; Robert C.,100,VA,3,38.79169349,0.736785329,0.605522682,0.811594203,0.757425743,0.619433198
2010,111, SCOTT; Robert C.,100,VA,3,42.83160464,0.706435286,0.562922869,0.798192771,0.712439418,0.627314815
2012,112, SCOTT; Robert C.,100,VA,3,62.79253518,0.748344371,0.634234234,0.827868852,0.760084926,0.675438596
2016,114, SCOTT; Robert C.,100,VA,3,33.63257988,0,0,0,0,0
2012,112, SCOTT; Tim,200,SC,1,28.1897708,0.752228164,0.739957717,0.988142292,0.552188552,0.967272727
2006,109, SEKULA GIBBS; Shelley,200,TX,22,0.120236923,0.875,0.823529412,1,0.7,1
2000,106, SENSENBRENNER; Frank James; Jr.,200,WI,9,48.16064058,0.921223355,0.961165049,0.989285714,0.854092527,1
2004,108, SENSENBRENNER; Frank James; Jr.,200,WI,5,34.80779099,0.795698925,0.777464789,0.98,0.620985011,0.962441315
2006,109, SENSENBRENNER; Frank James; Jr.,200,WI,5,26.08604607,0.780982906,0.731182796,0.995967742,0.572052402,0.965217391
2010,111, SENSENBRENNER; Frank James; Jr.,200,WI,5,41.96366578,0.747116969,0.73880597,0.985347985,0.528641571,0.954545455
2012,112, SENSENBRENNER; Frank James; Jr.,200,WI,5,35.66941872,0.751072961,0.740816327,0.98467433,0.556818182,0.954861111
2014,113, SENSENBRENNER; Frank James; Jr.,200,WI,5,39.05043476,0.768729642,0.787723785,0.990291262,0.573195876,0.982608696
2016,114, SENSENBRENNER; Frank James; Jr.,200,WI,5,37.41364841,0.767418033,0.718204489,0.979757085,0.558333333,0.959839357
2018,115, SENSENBRENNER; Frank James; Jr.,200,WI,5,23.94643798,0.765190525,0.733333333,0.987447699,0.528784648,0.984790875
2000,106, SESSIONS; Pete,200,TX,5,9.603243743,0.960422164,0.986940299,0.996845426,0.926746167,0.995708155
2002,107, SESSIONS; Pete,200,TX,32,37.41666779,0.84217016,0.784982935,0.986547085,0.701754386,0.968253968
2004,108, SESSIONS; Pete,200,TX,32,10.29935323,0.795555556,0.780058651,0.983539095,0.61978022,0.965346535
2006,109, SESSIONS; Pete,200,TX,32,15.15333354,0.779359431,0.736526946,0.99086758,0.571078431,0.958333333
2008,110, SESSIONS; Pete,200,TX,32,16.67913938,0.771989752,0.764595104,0.984496124,0.60371517,0.973782772
2010,111, SESSIONS; Pete,200,TX,32,27.72544909,0.740336134,0.738372093,0.985185185,0.507512521,0.968847352
2012,112, SESSIONS; Pete,200,TX,32,18.82282344,0.750899281,0.737945493,0.992,0.552542373,0.959558824
2014,113, SESSIONS; Pete,200,TX,32,26.374795,0.772277228,0.796875,0.990147783,0.584710744,0.981981982
2018,115, SESSIONS; Pete,200,TX,32,-6.518394892,0.763987792,0.736434109,0.987804878,0.525316456,0.984790875
2008,110, SESTAK; Joe,100,PA,7,19.18527917,0.73048201,0.591025641,0.818666667,0.761035008,0.609977324
2012,112, SEWELL; Terri,100,AL,7,51.76345096,0.737047898,0.628623188,0.831223629,0.746170678,0.656534954
2000,106, SHADEGG; John B.,200,AZ,4,31.25008542,0.952770209,0.994208494,0.993485342,0.913120567,0.995652174
2002,107, SHADEGG; John B.,200,AZ,3,37.02961779,0.845121951,0.781045752,0.986725664,0.705,0.969072165
2006,109, SHADEGG; John B.,200,AZ,3,21.03408498,0.786903441,0.732044199,0.991769547,0.578088578,0.96069869
2008,110, SHADEGG; John B.,200,AZ,3,12.00787902,0.783611774,0.778378378,0.989090909,0.62173913,0.97260274
2000,106, SHAW; Eugene Clay; Jr.,200,FL,22,0.283735647,0.965548504,0.947698745,0.990909091,0.936802974,0.995744681
2002,107, SHAW; Eugene Clay; Jr.,200,FL,22,22.41438869,0.839904421,0.772727273,0.982300885,0.693430657,0.98
2004,108, SHAW; Eugene Clay; Jr.,200,FL,22,27.49131146,0.803707743,0.789473684,0.983870968,0.63238512,0.962264151
2006,109, SHAW; Eugene Clay; Jr.,200,FL,22,-3.756934529,0.786813187,0.743732591,0.991341991,0.590200445,0.965217391
2000,106, SHAYS; Christopher H.,200,CT,4,16.77468345,0.878758487,0.815315315,0.99,0.755511022,1
2002,107, SHAYS; Christopher H.,200,CT,4,28.86024076,0.836734694,0.773333333,0.991489362,0.676691729,0.974874372
2004,108, SHAYS; Christopher H.,200,CT,4,4.868823711,0.789304813,0.769230769,0.9765625,0.603448276,0.96744186
2006,109, SHAYS; Christopher H.,200,CT,4,3.377683368,0.777900552,0.741758242,0.985645933,0.592274678,0.965217391
2008,110, SHAYS; Christopher H.,200,CT,4,-0.806733684,0.761336516,0.748603352,0.982993197,0.56580938,0.973509934
2008,110, SHEA-PORTER; Carol,100,NH,1,5.895744163,0.730534868,0.590439276,0.826771654,0.755319149,0.609589041
2010,111, SHEA-PORTER; Carol,100,NH,1,-11.61670901,0.704775687,0.558108108,0.785714286,0.713141026,0.627962085
2014,113, SHEA-PORTER; Carol,100,NH,1,-3.600207633,0.767922236,0.650900901,0.849246231,0.762162162,0.712598425
2000,106, SHERMAN; Brad,100,CA,24,36.19926607,0.962101637,0.939047619,0.970238095,0.950342466,0.979253112
2002,107, SHERMAN; Brad,100,CA,27,23.92575168,0.797246558,0.702439024,0.849785408,0.798816568,0.74122807
2004,108, SHERMAN; Brad,100,CA,27,29.00128232,0.73650108,0.608267717,0.805147059,0.759803922,0.62195122
2006,109, SHERMAN; Brad,100,CA,27,37.54045307,0.751136364,0.624217119,0.849137931,0.762755102,0.64453125
2008,110, SHERMAN; Brad,100,CA,27,43.6770268,0.733468286,0.594559585,0.823529412,0.76083707,0.615034169
2010,111, SHERMAN; Brad,100,CA,27,30.30136154,0.706263499,0.563685637,0.795795796,0.717908082,0.618823529
2014,113, SHERMAN; Brad,100,CA,30,31.27999818,0.77764566,0.668103448,0.860576923,0.770666667,0.720930233
2016,114, SHERMAN; Brad,100,CA,30,45.27678306,0.753231492,0.63340564,0.836283186,0.766483516,0.662835249
2018,115, SHERMAN; Brad,100,CA,30,46.80317097,0.767701863,0.659770115,0.846534653,0.788043478,0.668085106
2000,106, SHERWOOD; Don,200,PA,10,5.159850048,0.961130742,0.939637827,0.988059701,0.930232558,0.995798319
2006,109, SHERWOOD; Don,200,PA,10,-5.885969842,0.790593505,0.740947075,0.991071429,0.597727273,0.965065502
2000,106, SHIMKUS; John M.,200,IL,20,26.19919851,0.962489344,0.960076046,0.988304094,0.93537415,0.991769547
2002,107, SHIMKUS; John M.,200,IL,19,9.587561817,0.844807468,0.787096774,0.987234043,0.705035971,0.965853659
2004,108, SHIMKUS; John M.,200,IL,19,38.71533757,0.795744681,0.769886364,0.984962406,0.606521739,0.96728972
2006,109, SHIMKUS; John M.,200,IL,19,21.42143921,0.781995662,0.731843575,0.991869919,0.576837416,0.960352423
2008,110, SHIMKUS; John M.,200,IL,19,31.08346615,0.779106858,0.763602251,0.986254296,0.596992481,0.983221477
2010,111, SHIMKUS; John M.,200,IL,19,42.44957094,0.74409128,0.728119181,0.985915493,0.51465798,0.963525836
2012,112, SHIMKUS; John M.,200,IL,15,37.21214788,0.760932945,0.757174393,0.99103139,0.58172232,0.974683544
2014,113, SHIMKUS; John M.,200,IL,15,49.84634518,0.780630105,0.803977273,0.994923858,0.600436681,0.98019802
2018,115, SHIMKUS; John M.,200,IL,15,41.85510626,0.768833849,0.740837696,0.987603306,0.530916844,0.996124031
2008,110, SHULER; Heath,100,NC,11,26.12879935,0.736082474,0.596052632,0.821138211,0.765601218,0.617715618
2010,111, SHULER; Heath,100,NC,11,8.687999801,0.722354813,0.578947368,0.784313725,0.747763864,0.637755102
2002,107, SIMMONS; Robert (Rob),200,CT,2,8.180260516,0.846153846,0.794701987,0.987234043,0.703163017,0.974874372
2004,108, SIMMONS; Robert (Rob),200,CT,2,8.426523554,0.798913043,0.778443114,0.983805668,0.616407982,0.963963964
2006,109, SIMMONS; Robert (Rob),200,CT,2,-0.034239088,0.777179763,0.740331492,0.987234043,0.57483731,0.965665236
2000,106, SIMPSON; Michael K.,200,ID,2,44.78793515,0.981643357,0.986247544,0.99704142,0.964726631,1
2002,107, SIMPSON; Michael K.,200,ID,2,39.13677457,0.851318945,0.796610169,0.987068966,0.706766917,0.980295567
2004,108, SIMPSON; Michael K.,200,ID,2,41.47394253,0.794871795,0.78425656,0.977777778,0.634615385,0.960784314
2006,109, SIMPSON; Michael K.,200,ID,2,27.57251608,0.789473684,0.75698324,0.99103139,0.604494382,0.955555556
2008,110, SIMPSON; Michael K.,200,ID,2,41.99547313,0.769423559,0.768060837,0.992307692,0.597859327,0.961130742
2010,111, SIMPSON; Michael K.,200,ID,2,44.42235764,0.74586597,0.733201581,0.992063492,0.529711375,0.957792208
2012,112, SIMPSON; Michael K.,200,ID,2,30.31925248,0.768472906,0.772532189,0.99047619,0.596802842,0.975206612
2014,113, SIMPSON; Michael K.,200,ID,2,22.72169413,0.78150289,0.808108108,0.994923858,0.610993658,0.979487179
2016,114, SIMPSON; Michael K.,200,ID,2,33.51919004,0.781148429,0.75,0.982222222,0.590021692,0.962025316
2018,115, SIMPSON; Michael K.,200,ID,2,21.34043577,0.775465498,0.75136612,0.986784141,0.544217687,0.995918367
2014,113, SINEMA; Kyrsten,100,AZ,9,12.81484864,0.75495916,0.630434783,0.837209302,0.760309278,0.677165354
2016,114, SINEMA; Kyrsten,100,AZ,9,21.87512387,0.744266055,0.616033755,0.801762115,0.782841823,0.643382353
2006,109, SIRES; Albio,100,NJ,13,58.16922614,0.636363636,0.428571429,1,0.714285714,0.4
2008,110, SIRES; Albio,100,NJ,13,53.61213874,0.735213205,0.597112861,0.825396825,0.75743349,0.624713959
2010,111, SIRES; Albio,100,NJ,13,51.06608802,0.705621302,0.571038251,0.787037037,0.726523888,0.612826603
2012,112, SIRES; Albio,100,NJ,8,59.05596281,0.737363726,0.621818182,0.832635983,0.751662971,0.645768025
2014,113, SIRES; Albio,100,NJ,8,58.31258331,0.768627451,0.642685851,0.849162011,0.777777778,0.693617021
2016,114, SIRES; Albio,100,NJ,8,58.54913688,0.770676692,0.656470588,0.842364532,0.786743516,0.689516129
2018,115, SIRES; Albio,100,NJ,8,59.40243068,0.784447476,0.682051282,0.878453039,0.808955224,0.668202765
2000,106, SKEEN; Joseph Richard,200,NM,2,16.2255705,0.987889273,0.986166008,0.994100295,0.980735552,0.995934959
2000,106, SKELTON; Isaac Newton; IV (Ike),100,MO,4,35.65465803,0.895604396,0.767857143,0.908284024,0.876470588,0.918032787
2002,107, SKELTON; Isaac Newton; IV (Ike),100,MO,4,36.98332366,0.797530864,0.701631702,0.838983051,0.817919075,0.723684211
2004,108, SKELTON; Isaac Newton; IV (Ike),100,MO,4,33.81582508,0.72972973,0.588353414,0.821561338,0.764285714,0.563559322
2006,109, SKELTON; Isaac Newton; IV (Ike),100,MO,4,38.23330857,0.735632184,0.611226611,0.834042553,0.757033248,0.606557377
2008,110, SKELTON; Isaac Newton; IV (Ike),100,MO,4,31.8211926,0.729530201,0.591784339,0.816537468,0.757621951,0.612975391
2010,111, SKELTON; Isaac Newton; IV (Ike),100,MO,4,-5.3128999,0.699127907,0.555405405,0.785714286,0.707920792,0.619815668
2000,106, SLAUGHTER; Louise McIntosh,100,NY,28,33.06288986,0.971724788,0.976284585,0.984025559,0.958254269,0.986425339
2002,107, SLAUGHTER; Louise McIntosh,100,NY,28,27.31319696,0.791946309,0.704787234,0.848039216,0.786585366,0.746478873
2004,108, SLAUGHTER; Louise McIntosh,100,NY,28,38.68888719,0.750893921,0.636752137,0.802521008,0.766666667,0.663507109
2006,109, SLAUGHTER; Louise McIntosh,100,NY,28,39.03641221,0.730864198,0.599552573,0.81773399,0.74393531,0.63559322
2008,110, SLAUGHTER; Louise McIntosh,100,NY,28,41.7059293,0.73347398,0.593582888,0.828729282,0.7664,0.606896552
2010,111, SLAUGHTER; Louise McIntosh,100,NY,28,33.84844247,0.703563306,0.566011236,0.782747604,0.713087248,0.629268293
2012,112, SLAUGHTER; Louise McIntosh,100,NY,25,18.42514562,0.723623853,0.619918699,0.83490566,0.721938776,0.638059701
2014,113, SLAUGHTER; Louise McIntosh,100,NY,25,5.73693745,0.780026991,0.661691542,0.858757062,0.783382789,0.713656388
2016,114, SLAUGHTER; Louise McIntosh,100,NY,25,16.29675432,0.760290557,0.639821029,0.831050228,0.779036827,0.673228346
2000,106, SMITH; Adam,100,WA,9,26.72124504,0.924637681,0.861607143,0.929054054,0.907662083,0.956521739
2002,107, SMITH; Adam,100,WA,9,19.94930059,0.799479167,0.699751861,0.839449541,0.813813814,0.737327189
2004,108, SMITH; Adam,100,WA,9,28.88094097,0.729763387,0.596810934,0.824786325,0.748648649,0.582914573
2006,109, SMITH; Adam,100,WA,9,31.44655477,0.727482679,0.592132505,0.827433628,0.737913486,0.619433198
2008,110, SMITH; Adam,100,WA,9,30.89187935,0.730113636,0.592944369,0.82369146,0.757234727,0.609929078
2010,111, SMITH; Adam,100,WA,9,9.704158799,0.70948469,0.575966851,0.787692308,0.720198675,0.631707317
2012,112, SMITH; Adam,100,WA,9,43.2346656,0.74679803,0.633517495,0.834024896,0.757174393,0.666666667
2014,113, SMITH; Adam,100,WA,9,41.65017926,0.775067751,0.660759494,0.85380117,0.765395894,0.730088496
2016,114, SMITH; Adam,100,WA,9,45.77486305,0.75659824,0.639784946,0.82320442,0.792982456,0.652777778
2008,110, SMITH; Adrian,200,NE,3,53.74804789,0.773353752,0.762741652,0.986348123,0.59601707,0.974193548
2010,111, SMITH; Adrian,200,NE,3,52.22520524,0.73531778,0.721706865,0.98951049,0.496784566,0.96119403
2012,112, SMITH; Adrian,200,NE,3,48.34282458,0.7543379,0.746300211,0.987755102,0.562393162,0.962264151
2014,113, SMITH; Adrian,200,NE,3,50.775286,0.773081201,0.793565684,0.99009901,0.591752577,0.981132075
2018,115, SMITH; Adrian,200,NE,3,53.44297341,0.762303665,0.726541555,0.9875,0.519650655,0.984435798
2000,106, SMITH; Christopher Henry,200,NJ,4,28.13245086,0.925858951,0.860813704,0.975609756,0.865313653,0.995762712
2002,107, SMITH; Christopher Henry,200,NJ,4,34.03652303,0.836065574,0.767213115,0.987124464,0.67961165,0.976076555
2004,108, SMITH; Christopher Henry,200,NJ,4,34.72229467,0.797860963,0.789473684,0.98015873,0.621794872,0.96744186
2006,109, SMITH; Christopher Henry,200,NJ,4,32.48760156,0.776595745,0.736413043,0.99137931,0.567099567,0.967479675
2008,110, SMITH; Christopher Henry,200,NJ,4,33.57875199,0.768321513,0.771266541,0.986111111,0.587020649,0.9669967
2010,111, SMITH; Christopher Henry,200,NJ,4,41.52927709,0.74,0.736842105,0.98828125,0.519543974,0.957575758
2012,112, SMITH; Christopher Henry,200,NJ,4,28.45872776,0.753759398,0.742290749,0.987341772,0.564013841,0.97188755
2014,113, SMITH; Christopher Henry,200,NJ,4,36.83807171,0.773499434,0.803234501,0.990049751,0.596673597,0.980099502
2016,114, SMITH; Christopher Henry,200,NJ,4,30.19682341,0.780748663,0.742930591,0.982378855,0.596194503,0.957446809
2018,115, SMITH; Christopher Henry,200,NJ,4,12.33200158,0.766806723,0.736434109,0.991525424,0.528017241,0.996031746
2014,113, SMITH; Jason,200,MO,8,42.3321861,0.745967742,0.777439024,0.99382716,0.543209877,0.983050847
2016,114, SMITH; Jason,200,MO,8,51.7313053,0.777319588,0.737913486,0.983606557,0.582644628,0.958677686
2018,115, SMITH; Jason,200,MO,8,48.37045526,0.758730159,0.725333333,0.987068966,0.520607375,0.984126984
2000,106, SMITH; Lamar Seeligson,200,TX,21,53.71254662,0.985294118,0.996190476,0.991044776,0.9778157,0.995744681
2002,107, SMITH; Lamar Seeligson,200,TX,21,47.56115681,0.853121175,0.804195804,0.982532751,0.710594315,0.980099502
2004,108, SMITH; Lamar Seeligson,200,TX,21,25.98653256,0.8,0.787356322,0.987447699,0.634615385,0.960591133
2006,109, SMITH; Lamar Seeligson,200,TX,21,35.59146539,0.796875,0.762857143,0.991489362,0.605990783,0.960352423
2010,111, SMITH; Lamar Seeligson,200,TX,21,41.0057283,0.741276596,0.731660232,0.988505747,0.522462562,0.955271565
2012,112, SMITH; Lamar Seeligson,200,TX,21,25.1530604,0.756052142,0.749469214,0.99137931,0.570205479,0.965116279
2014,113, SMITH; Lamar Seeligson,200,TX,34,-20.89712934,0.769574944,0.789757412,0.990243902,0.581589958,0.981042654
2016,114, SMITH; Lamar Seeligson,200,TX,21,20.56056916,0.778816199,0.735368957,0.983739837,0.579281184,0.959016393
2000,106, SMITH; Nick H.,200,MI,7,25.43006514,0.952337305,0.966135458,0.996732026,0.910554562,0.995575221
2002,107, SMITH; Nick H.,200,MI,7,21.04210884,0.845283019,0.807692308,0.990697674,0.705882353,0.968253968
2018,115, SMUCKER; Lloyd K.,200,PA,11,17.95204335,0.767489712,0.737113402,0.991836735,0.524731183,0.988549618
2000,106, SNYDER; Victor F.,100,AR,2,15.0759804,0.970822281,0.939637827,0.961309524,0.976702509,0.970464135
2004,108, SNYDER; Victor F.,100,AR,2,16.34001584,0.747001091,0.616016427,0.833962264,0.763990268,0.622406639
2006,109, SNYDER; Victor F.,100,AR,2,21.0559226,0.739975699,0.600907029,0.838862559,0.760752688,0.620833333
2006,109, SODREL; Michael E.,200,IN,9,-4.521188685,0.780327869,0.735694823,0.991416309,0.576496674,0.965367965
2002,107, SOLIS; Hilda L.,100,CA,32,41.33099825,0.787261146,0.694444444,0.847533632,0.789940828,0.723214286
2018,115, SOTO; Darren Michael,100,FL,9,16.0434998,0.774397972,0.668224299,0.854271357,0.801675978,0.663793103
2000,106, SOUDER; Mark Edward,200,IN,4,26.8778216,0.968181818,0.986247544,0.980645161,0.95,0.995652174
2002,107, SOUDER; Mark Edward,200,IN,3,28.6870933,0.847583643,0.806122449,0.98173516,0.709183673,0.974489796
2004,108, SOUDER; Mark Edward,200,IN,3,38.42848547,0.788636364,0.770186335,0.978354978,0.617256637,0.959390863
2006,109, SOUDER; Mark Edward,200,IN,3,8.56990067,0.780515118,0.74084507,0.991416309,0.575688073,0.959821429
2008,110, SOUDER; Mark Edward,200,IN,3,15.33659268,0.769911504,0.75,0.982332155,0.589473684,0.972881356
2012,112, SOUTHERLAND; Steve,200,FL,2,5.460298815,0.757763975,0.745263158,0.988372093,0.5625,0.960288809
2014,113, SOUTHERLAND; Steve,200,FL,2,-1.134598447,0.772828508,0.794666667,0.99047619,0.582278481,0.981308411
2008,110, SPACE; Zack,100,OH,18,19.7492506,0.73164219,0.599493029,0.82642487,0.75748503,0.61036036
2010,111, SPACE; Zack,100,OH,18,-13.37190646,0.694915254,0.558546433,0.777089783,0.714754098,0.603773585
2000,106, SPENCE; Floyd Davidson,200,SC,2,16.11434223,0.972072072,0.982248521,0.984326019,0.955357143,0.995670996
2000,106, SPRATT; John McKee; Jr.,100,SC,5,19.28761386,0.931985294,0.870901639,0.91875,0.926739927,0.963963964
2004,108, SPRATT; John McKee; Jr.,100,SC,5,26.10074304,0.74248927,0.611881188,0.821167883,0.762019231,0.619834711
2006,109, SPRATT; John McKee; Jr.,100,SC,5,13.84324651,0.737136465,0.605749487,0.827586207,0.753694581,0.62890625
2008,110, SPRATT; John McKee; Jr.,100,SC,5,24.65122353,0.731313131,0.594904459,0.82460733,0.759818731,0.607709751
2010,111, SPRATT; John McKee; Jr.,100,SC,5,-10.31075055,0.700994318,0.558940397,0.784660767,0.71473851,0.616438356
2000,106, STARK; Fortney Hillman (Pete); Jr.,100,CA,13,46.14515196,0.952879581,0.977083333,0.981203008,0.925619835,0.980487805
2002,107, STARK; Fortney Hillman (Pete); Jr.,100,CA,13,48.99895665,0.79305136,0.696165192,0.837696335,0.795620438,0.746192893
2004,108, STARK; Fortney Hillman (Pete); Jr.,100,CA,13,47.62555653,0.768261965,0.658079625,0.826271186,0.773255814,0.696261682
2006,109, STARK; Fortney Hillman (Pete); Jr.,100,CA,13,49.77450523,0.758241758,0.639902676,0.825842697,0.755417957,0.709251101
2008,110, STARK; Fortney Hillman (Pete); Jr.,100,CA,13,52.86059851,0.735180908,0.591176471,0.822289157,0.764397906,0.61928934
2010,111, STARK; Fortney Hillman (Pete); Jr.,100,CA,13,44.22915475,0.707875458,0.571923744,0.800766284,0.715447154,0.625368732
2002,107, STEARNS; Clifford Bundy,200,FL,6,30.71056616,0.842821782,0.782178218,0.986547085,0.696658098,0.969387755
2004,108, STEARNS; Clifford Bundy,200,FL,6,28.810778,0.800856531,0.787709497,0.98,0.628997868,0.96744186
2006,109, STEARNS; Clifford Bundy,200,FL,6,19.75768096,0.778131635,0.720867209,0.988188976,0.561247216,0.962343096
2008,110, STEARNS; Clifford Bundy,200,FL,6,21.7750302,0.780015492,0.773722628,0.989830508,0.608069164,0.970198675
2016,114, STEFANIK; Elise M,200,NY,21,26.55200252,0.781021898,0.74744898,0.983471074,0.589958159,0.958158996
2018,115, STEFANIK; Elise M,200,NY,21,9.792703609,0.767151767,0.739583333,0.991735537,0.528907923,0.992094862
2000,106, STENHOLM; Charles Walter,100,TX,17,23.54595705,0.863198459,0.68852459,0.90881459,0.819532909,0.886554622
2002,107, STENHOLM; Charles Walter,100,TX,17,3.976703866,0.809831824,0.715,0.855895197,0.81595092,0.752293578
2004,108, STENHOLM; Charles Walter,100,TX,19,-18.38348022,0.726659168,0.594704684,0.8203125,0.748129676,0.586206897
2014,113, STEWART; Chris,200,UT,2,28.27181438,0.77027027,0.779840849,0.990430622,0.585263158,0.975490196
2016,114, STEWART; Chris,200,UT,2,27.72425303,0.779643232,0.74611399,0.987704918,0.579957356,0.958333333
2018,115, STEWART; Chris,200,UT,2,17.19645687,0.767179487,0.731457801,0.987447699,0.529787234,0.988721805
2012,112, STIVERS; Steve,200,OH,15,23.11687689,0.770173647,0.762672811,0.995260664,0.595194085,0.977973568
2014,113, STIVERS; Steve,200,OH,15,32.04741523,0.783062645,0.807692308,0.989637306,0.609913793,0.980487805
2016,114, STIVERS; Steve,200,OH,15,32.32919743,0.779475983,0.75328084,0.98173516,0.587719298,0.958506224
2018,115, STIVERS; Steve,200,OH,15,18.62961329,0.756395996,0.726775956,0.986238532,0.521158129,0.995689655
2000,106, STRICKLAND; Ted,100,OH,6,17.40961201,0.935720845,0.901209677,0.927927928,0.919324578,0.986547085
2002,107, STRICKLAND; Ted,100,OH,6,18.95937166,0.806122449,0.71969697,0.85520362,0.797101449,0.770642202
2000,106, STUPAK; Bart T.,100,MI,1,18.01603062,0.919959473,0.881104034,0.93537415,0.898580122,0.95
2002,107, STUPAK; Bart T.,100,MI,1,36.57465411,0.783197832,0.693931398,0.84057971,0.780487805,0.729064039
2004,108, STUPAK; Bart T.,100,MI,1,32.80865518,0.740956826,0.610169492,0.802419355,0.771052632,0.624454148
2006,109, STUPAK; Bart T.,100,MI,1,41.4327869,0.736585366,0.604395604,0.837209302,0.757333333,0.608695652
2008,110, STUPAK; Bart T.,100,MI,1,32.295416,0.730954015,0.585106383,0.819148936,0.757716049,0.614318707
2010,111, STUTZMAN; Marlin,200,IN,3,29.65322698,0.833333333,0.875,1,0.692307692,0.909090909
2012,112, STUTZMAN; Marlin,200,IN,3,34.08175281,0.759675968,0.745833333,0.991803279,0.568760611,0.960431655
2014,113, STUTZMAN; Marlin,200,IN,3,39.06164941,0.770193402,0.790450928,0.989690722,0.587368421,0.980952381
2002,107, SULLIVAN; John,200,OK,1,13.4525831,0.844504021,0.822222222,0.990196078,0.687150838,0.989130435
2004,108, SULLIVAN; John,200,OK,1,22.64596345,0.80369515,0.791044776,0.979166667,0.631455399,0.96
2006,109, SULLIVAN; John,200,OK,1,32.76347229,0.775690608,0.728571429,0.991561181,0.561363636,0.964912281
2008,110, SULLIVAN; John,200,OK,1,32.33525149,0.774671053,0.758490566,0.992424242,0.592592593,0.973684211
2000,106, SUNUNU; John E.,200,NH,1,7.805162464,0.945132743,0.980620155,1,0.892794376,0.995780591
2018,115, SUOZZI; Thomas,100,NY,3,19.17944148,0.750933998,0.630841121,0.836448598,0.777777778,0.634453782
2008,110, SUTTON; Betty,100,OH,13,29.40842515,0.73074254,0.588,0.825484765,0.758139535,0.611494253
2010,111, SUTTON; Betty,100,OH,13,11.46439746,0.703623188,0.562330623,0.78313253,0.719155844,0.62037037
2012,112, SUTTON; Betty,100,OH,16,-4.093994631,0.737609329,0.623423423,0.827160494,0.746136865,0.660660661
2014,113, SWALWELL; Eric,100,CA,15,39.61065316,0.774352651,0.656108597,0.862244898,0.769230769,0.71314741
2016,114, SWALWELL; Eric,100,CA,15,47.53359064,0.757211538,0.634090909,0.822429907,0.780487805,0.666666667
2018,115, SWALWELL; Eric,100,CA,15,45.93508767,0.779829545,0.6875,0.862068966,0.797507788,0.684210526
2000,106, SWEENEY; John E.,200,NY,22,28.69684838,0.956033676,0.947580645,0.983870968,0.920754717,1
2002,107, SWEENEY; John E.,200,NY,20,35.70555511,0.834645669,0.802047782,0.984455959,0.698979592,0.971751412
2004,108, SWEENEY; John E.,200,NY,20,20.580269,0.79261025,0.774919614,0.97706422,0.623255814,0.963350785
2006,109, SWEENEY; John E.,200,NY,20,-8.918462172,0.791612058,0.758169935,0.989304813,0.605820106,0.95959596
2014,113, TAKANO; Mark,100,CA,41,13.28603832,0.767386091,0.654266958,0.838235294,0.76,0.721568627
2016,114, TAKANO; Mark,100,CA,41,29.90274829,0.759302326,0.640086207,0.833333333,0.782841823,0.66023166
2018,115, TAKANO; Mark,100,CA,41,30.19946105,0.780612245,0.679334917,0.853535354,0.805633803,0.67965368
2000,106, TANCREDO; Thomas G.,200,CO,6,11.75036289,0.935100548,0.97338403,0.990536278,0.875464684,0.9958159
2004,108, TANCREDO; Thomas G.,200,CO,6,20.3801074,0.793370166,0.793604651,0.984,0.607929515,0.975124378
2006,109, TANCREDO; Thomas G.,200,CO,6,18.74979238,0.782608696,0.735795455,0.991561181,0.566513761,0.982142857
2000,106, TANNER; John S.,100,TN,8,44.52645396,0.911111111,0.807860262,0.907185629,0.897637795,0.945378151
2002,107, TANNER; John S.,100,TN,8,42.83979282,0.791826309,0.693045564,0.839285714,0.791540785,0.745614035
2004,108, TANNER; John S.,100,TN,8,48.70979205,0.7328844,0.604123711,0.842307692,0.744360902,0.590517241
2006,109, TANNER; John S.,100,TN,8,46.36605913,0.732729332,0.615384615,0.826086957,0.751243781,0.61752988
2000,106, TAUSCHER; Ellen O'Kane,100,CA,10,8.387272447,0.947871416,0.906432749,0.935483871,0.952464789,0.954545455
2004,108, TAUSCHER; Ellen O'Kane,100,CA,10,31.42801664,0.739828694,0.612403101,0.813186813,0.760869565,0.623481781
2006,109, TAUSCHER; Ellen O'Kane,100,CA,10,32.89199809,0.730724971,0.597916667,0.837719298,0.736434109,0.625984252
2008,110, TAUSCHER; Ellen O'Kane,100,CA,10,33.99759457,0.731986532,0.590500642,0.814323607,0.760180995,0.620224719
2004,108, TAUZIN; Wilbert Joseph (Billy),200,LA,3,-0.49628008,0.799003322,0.806306306,0.987730061,0.639871383,0.9453125
